t,speed_kmh,speed_ms,yaw_rate,sideslip,heading,vx,vy,pos_x,pos_y,accel_long,rpm,gear,shift_cut,grip_FL,grip_FR,grip_RL,grip_RR,load_FL,load_FR,load_RL,load_RR,surface_type,surface_mu
0.016666666666666666,0.14592321120548768,0.04053422533485769,0.0,0.0,0.0,0.0,0.04053422533485769,0.0,0.00043406446774428076,2.3160126582791096,1000.0,1,0,0.000770890293099113,0.000770890293099113,0.49698238532002387,0.49698238532002387,4224.701850802493,4224.701850802493,3132.798149197507,3132.798149197507,asphalt,1.1575
0.03333333333333333,0.2843358803863143,0.07898218899619841,0.0,0.0,0.0,0.0,0.07898218899619841,0.0,0.0015104511996121975,2.3014082890400136,1000.0,1,0,0.0017316461020981699,0.0017316461020981699,0.49584333941488934,0.49584333941488934,4225.801749984427,4225.801749984427,3131.698250015572,3131.698250015572,asphalt,1.1575
0.05,0.42187569146389875,0.1171876920733052,0.0,0.0,0.0,0.0,0.1171876920733052,0.0,0.003225109727783382,2.286894626079589,1000.0,1,0,0.002685847984402664,0.002685847984402664,0.4947107001572068,0.4947107001572068,4226.8948181364785,4226.8948181364785,3130.6051818635206,3130.6051818635206,asphalt,1.1575
0.06666666666666667,0.5585480663329113,0.15515224064803093,0.0,0.0,0.0,0.0,0.15515224064803093,0.0,0.005574014742709627,2.272471123593327,1000.0,1,0,0.0036335432333289624,0.0036335432333289624,0.49358443667105567,0.49358443667105567,4227.981096358572,4227.981096358572,3129.518903641427,3129.518903641427,asphalt,1.1575
0.08333333333333333,0.6943583942545988,0.19287733173738855,0.0,0.0,0.0,0.0,0.19287733173738855,0.0,0.008553165941715136,2.2581372388375187,1000.0,1,0,0.004574778767702333,0.004574778767702333,0.4924645181688161,0.4924645181688161,4229.060625520207,4229.060625520207,3128.4393744797917,3128.4393744797917,asphalt,1.1575
0.09999999999999999,0.8293120320398965,0.2303644533444157,0.0,0.0,0.0,0.0,0.2303644533444157,0.0,0.012158587878446012,2.2438924321149734,1000.0,1,0,0.005509601135241214,0.005509601135241214,0.49135091395166497,0.49135091395166497,4230.13344626153,4230.13344626153,3127.3665537384704,3127.3665537384704,asphalt,1.1575
0.11666666666666665,0.9634143042316846,0.2676150845088013,0.0,0.0,0.0,0.0,0.2676150845088013,0.0,0.016386329813165006,2.229736166760752,1000.0,1,0,0.006438056515905795,0.006438056515905795,0.4902435934100592,0.4902435934100592,4231.199598994402,4231.199598994402,3126.3004010055984,3126.3004010055984,asphalt,1.1575
0.13333333333333333,1.0966705032861912,0.3046306953572753,0.0,0.0,0.0,0.0,0.3046306953572753,0.0,0.02123246556388757,2.2156679091279807,1000.0,1,0,0.0073601907252113285,0.0073601907252113285,0.48914252602420877,0.48914252602420877,4232.259123903476,4232.259123903476,3125.240876096523,3125.240876096523,asphalt,1.1575
0.15,1.2290858897535426,0.3414127471537618,0.0,0.0,0.0,0.0,0.3414127471537618,0.0,0.026693093358355274,2.201687128573644,1000.0,1,0,0.00827604921750663,0.00827604921750663,0.4880476813645377,0.4880476813645377,4233.312060947263,4233.312060947263,3124.1879390527365,3124.1879390527365,asphalt,1.1575
0.16666666666666666,1.3606656924574627,0.3779626923492952,0.0,0.0,0.0,0.0,0.3779626923492952,0.0,0.03276433568684266,2.1877932974443803,1000.0,1,0,0.009185677089218178,0.009185677089218178,0.48695902909213395,0.48695902909213395,4234.35844985919,4234.35844985919,3123.14155014081,3123.14155014081,asphalt,1.1575
